return_id,order_id,product_id,customer_id,return_date,return_reason,return_amount,refund_status,refund_days,category
RET002449,ORD0013343,PROD0036,CUST01942,2020-11-30,Damaged in Transit,5374.0,Refunded,5,Fashion
RET002450,ORD0013343,PROD0328,CUST01942,2020-11-30,Damaged in Transit,6420.0,Refunded,11,Office Supplies
RET002451,ORD0013347,PROD0155,CUST00298,2020-06-11,Damaged in Transit,2363.0,Refunded,10,Office Supplies
RET002452,ORD0013363,PROD0463,CUST02941,2020-07-15,Changed Mind,2351.0,Refunded,3,Sports & Fitness
RET002453,ORD0013368,PROD0095,CUST00955,2021-11-05,Better Price Found,1238.0,Refunded,13,Toys & Games
RET002454,ORD0013371,PROD0225,CUST02033,2021-01-12,Size Issue,139924.0,Refunded,13,Electronics
RET002455,ORD0013371,PROD0274,CUST02033,2021-01-12,Wrong Item,195920.0,Refunded,6,Electronics
RET002456,ORD0013375,PROD0763,CUST02549,2024-03-11,Damaged in Transit,10572.0,Refunded,12,Office Supplies
RET002457,ORD0013375,PROD0437,CUST02549,2024-03-11,Damaged in Transit,9888.0,Refunded,13,Automotive
RET002458,ORD0013381,PROD0559,CUST03839,2020-09-19,Damaged in Transit,5128.0,Rejected,5,Electronics
RET002459,ORD0013381,PROD0643,CUST03839,2020-09-19,Size Issue,30308.0,Refunded,9,Fashion
RET002460,ORD0013387,PROD0652,CUST04304,2023-09-03,Defective Product,1541.0,Refunded,12,Beauty & Health
RET002461,ORD0013398,PROD0264,CUST00686,2024-06-15,Wrong Item,37416.0,Rejected,11,Electronics
RET002462,ORD0013398,PROD0479,CUST00686,2024-06-15,Wrong Item,8224.0,Rejected,14,Home & Kitchen
RET002463,ORD0013402,PROD0524,CUST04599,2022-10-06,Wrong Item,4198.0,Refunded,3,Fashion
RET002464,ORD0013402,PROD0518,CUST04599,2022-10-06,Damaged in Transit,9818.0,Refunded,6,Office Supplies
RET002465,ORD0013402,PROD0707,CUST04599,2022-10-06,Changed Mind,300.0,Refunded,14,Books
RET002466,ORD0013408,PROD0031,CUST00210,2021-03-29,Defective Product,3084.0,Refunded,12,Grocery
RET002467,ORD0013408,PROD0456,CUST00210,2021-03-29,Wrong Item,9786.0,Refunded,7,Beauty & Health
RET002468,ORD0013408,PROD0684,CUST00210,2021-03-29,Wrong Item,57612.0,Refunded,3,Electronics
RET002469,ORD0013408,PROD0177,CUST00210,2021-03-29,Damaged in Transit,2703.0,Refunded,9,Sports & Fitness
RET002470,ORD0013409,PROD0269,CUST00014,2024-03-21,Better Price Found,4300.0,Refunded,11,Sports & Fitness
RET002471,ORD0013409,PROD0183,CUST00014,2024-03-21,Wrong Item,147894.0,Rejected,4,Electronics
RET002472,ORD0013413,PROD0259,CUST03661,2020-07-18,Better Price Found,2664.0,Refunded,13,Fashion
RET002473,ORD0013421,PROD0025,CUST02377,2021-05-31,Damaged in Transit,25160.0,Refunded,12,Automotive
RET002474,ORD0013428,PROD0757,CUST01685,2024-12-09,Size Issue,4386.0,Refunded,9,Grocery
RET002475,ORD0013428,PROD0433,CUST01685,2024-12-09,Changed Mind,68037.0,Refunded,3,Electronics
RET002476,ORD0013428,PROD0747,CUST01685,2024-12-09,Better Price Found,4872.0,Refunded,4,Fashion
RET002477,ORD0013428,PROD0724,CUST01685,2024-12-09,Wrong Item,873.0,Refunded,6,Grocery
RET002478,ORD0013430,PROD0089,CUST00917,2021-11-11,Better Price Found,2240.0,Pending,4,Office Supplies
RET002479,ORD0013435,PROD0752,CUST00980,2020-06-28,Damaged in Transit,100.0,Refunded,10,Office Supplies
RET002480,ORD0013435,PROD0174,CUST00980,2020-06-28,Size Issue,1070.0,Refunded,3,Toys & Games
RET002481,ORD0013435,PROD0289,CUST00980,2020-06-28,Changed Mind,959.0,Refunded,9,Books
RET002482,ORD0013448,PROD0010,CUST02176,2021-03-08,Damaged in Transit,18284.0,Refunded,9,Sports & Fitness
RET002483,ORD0013448,PROD0409,CUST02176,2021-03-08,Damaged in Transit,6414.0,Pending,4,Office Supplies
RET002484,ORD0013461,PROD0504,CUST01465,2022-06-22,Defective Product,18440.0,Pending,8,Home & Kitchen
RET002485,ORD0013461,PROD0130,CUST01465,2022-06-22,Size Issue,18453.0,Pending,14,Office Supplies
RET002486,ORD0013464,PROD0414,CUST01924,2020-06-23,Defective Product,762.0,Refunded,10,Books
RET002487,ORD0013470,PROD0183,CUST02684,2022-06-08,Size Issue,49298.0,Refunded,9,Electronics
RET002488,ORD0013470,PROD0739,CUST02684,2022-06-08,Defective Product,7681.0,Rejected,10,Fashion
RET002489,ORD0013470,PROD0388,CUST02684,2022-06-08,Size Issue,677.0,Refunded,13,Toys & Games
RET002490,ORD0013470,PROD0476,CUST02684,2022-06-08,Changed Mind,10665.0,Refunded,7,Toys & Games
RET002491,ORD0013471,PROD0545,CUST04369,2022-12-06,Size Issue,89837.0,Refunded,11,Electronics
RET002492,ORD0013471,PROD0635,CUST04369,2022-12-06,Better Price Found,94092.0,Refunded,6,Electronics
RET002493,ORD0013489,PROD0210,CUST02035,2024-08-11,Wrong Item,13926.0,Refunded,14,Home & Kitchen
RET002494,ORD0013489,PROD0587,CUST02035,2024-08-11,Defective Product,5014.0,Refunded,6,Beauty & Health
RET002495,ORD0013500,PROD0563,CUST00178,2022-12-27,Defective Product,5734.0,Refunded,11,Home & Kitchen
RET002496,ORD0013500,PROD0577,CUST00178,2022-12-27,Changed Mind,6444.0,Pending,12,Office Supplies
RET002497,ORD0013511,PROD0750,CUST01356,2020-09-11,Damaged in Transit,852.0,Refunded,14,Beauty & Health
RET002498,ORD0013539,PROD0684,CUST00277,2022-06-15,Size Issue,28806.0,Refunded,14,Electronics
RET002499,ORD0013551,PROD0445,CUST03066,2022-01-12,Size Issue,33386.0,Refunded,11,Home & Kitchen
RET002500,ORD0013551,PROD0363,CUST03066,2022-01-12,Changed Mind,3874.0,Refunded,10,Fashion
RET002501,ORD0013551,PROD0634,CUST03066,2022-01-12,Better Price Found,2616.0,Refunded,12,Books
RET002502,ORD0013551,PROD0120,CUST03066,2022-01-12,Damaged in Transit,77008.0,Refunded,6,Sports & Fitness
RET002503,ORD0013551,PROD0083,CUST03066,2022-01-12,Damaged in Transit,4100.0,Refunded,8,Toys & Games
RET002504,ORD0013563,PROD0438,CUST01728,2021-09-23,Better Price Found,865.0,Refunded,6,Automotive
RET002505,ORD0013563,PROD0242,CUST01728,2021-09-23,Better Price Found,660.0,Refunded,8,Grocery
RET002506,ORD0013566,PROD0165,CUST02634,2020-03-26,Better Price Found,440.0,Refunded,10,Books
RET002507,ORD0013566,PROD0328,CUST02634,2020-03-26,Defective Product,1426.0,Refunded,14,Office Supplies
RET002508,ORD0013571,PROD0781,CUST04792,2023-12-30,Better Price Found,3602.0,Refunded,3,Beauty & Health
RET002509,ORD0013580,PROD0128,CUST00907,2023-04-28,Better Price Found,5010.0,Refunded,7,Toys & Games
RET002510,ORD0013580,PROD0448,CUST00907,2023-04-28,Better Price Found,108436.0,Pending,10,Electronics
RET002511,ORD0013580,PROD0332,CUST00907,2023-04-28,Damaged in Transit,460.0,Refunded,5,Books
RET002512,ORD0013580,PROD0557,CUST00907,2023-04-28,Changed Mind,2282.0,Refunded,4,Office Supplies
RET002513,ORD0013610,PROD0180,CUST01920,2021-01-11,Wrong Item,19617.0,Pending,8,Home & Kitchen
RET002514,ORD0013611,PROD0166,CUST04149,2023-12-24,Changed Mind,7384.0,Refunded,5,Fashion
RET002515,ORD0013627,PROD0718,CUST00815,2022-05-19,Size Issue,20316.0,Refunded,14,Home & Kitchen
RET002516,ORD0013627,PROD0399,CUST00815,2022-05-19,Better Price Found,30844.0,Refunded,7,Electronics
RET002517,ORD0013637,PROD0606,CUST04433,2021-06-18,Size Issue,4382.0,Refunded,3,Toys & Games
RET002518,ORD0013637,PROD0705,CUST04433,2021-06-18,Damaged in Transit,367.0,Pending,3,Books
RET002519,ORD0013637,PROD0413,CUST04433,2021-06-18,Changed Mind,7116.0,Refunded,12,Sports & Fitness
RET002520,ORD0013643,PROD0695,CUST04850,2023-09-05,Better Price Found,1368.0,Refunded,14,Grocery
RET002521,ORD0013643,PROD0383,CUST04850,2023-09-05,Wrong Item,24554.0,Refunded,5,Fashion
RET002522,ORD0013666,PROD0101,CUST02739,2023-01-20,Defective Product,14145.0,Refunded,13,Automotive
RET002523,ORD0013669,PROD0286,CUST00360,2020-08-13,Wrong Item,7210.0,Refunded,3,Sports & Fitness
RET002524,ORD0013669,PROD0735,CUST00360,2020-08-13,Wrong Item,1988.0,Refunded,10,Office Supplies
RET002525,ORD0013673,PROD0425,CUST02630,2024-03-29,Better Price Found,18434.0,Refunded,3,Sports & Fitness
RET002526,ORD0013677,PROD0334,CUST01882,2021-10-07,Size Issue,25356.0,Refunded,5,Home & Kitchen
RET002527,ORD0013687,PROD0278,CUST02801,2024-04-07,Changed Mind,5217.0,Pending,14,Toys & Games
RET002528,ORD0013687,PROD0347,CUST02801,2024-04-07,Size Issue,2516.0,Refunded,5,Fashion
RET002529,ORD0013695,PROD0497,CUST02779,2021-03-01,Changed Mind,7574.0,Refunded,4,Automotive
RET002530,ORD0013710,PROD0714,CUST00229,2022-06-18,Size Issue,7641.0,Refunded,10,Sports & Fitness
RET002531,ORD0013710,PROD0049,CUST00229,2022-06-18,Damaged in Transit,995.0,Refunded,6,Sports & Fitness
RET002532,ORD0013710,PROD0445,CUST00229,2022-06-18,Size Issue,62320.0,Refunded,6,Home & Kitchen
RET002533,ORD0013710,PROD0387,CUST00229,2022-06-18,Changed Mind,3372.0,Refunded,9,Grocery
RET002534,ORD0013710,PROD0031,CUST00229,2022-06-18,Defective Product,5844.0,Refunded,4,Grocery
RET002535,ORD0013716,PROD0336,CUST03517,2020-05-23,Better Price Found,7069.0,Refunded,9,Office Supplies
RET002536,ORD0013716,PROD0627,CUST03517,2020-05-23,Better Price Found,46809.0,Pending,11,Electronics
RET002537,ORD0013716,PROD0589,CUST03517,2020-05-23,Wrong Item,1753.0,Refunded,6,Toys & Games
RET002538,ORD0013728,PROD0680,CUST00788,2022-06-25,Size Issue,16512.0,Refunded,14,Office Supplies
RET002539,ORD0013728,PROD0521,CUST00788,2022-06-25,Better Price Found,233932.0,Pending,9,Electronics
RET002540,ORD0013752,PROD0566,CUST00233,2021-05-04,Damaged in Transit,10290.0,Pending,12,Sports & Fitness
RET002541,ORD0013752,PROD0069,CUST00233,2021-05-04,Changed Mind,5579.0,Refunded,14,Sports & Fitness
RET002542,ORD0013755,PROD0453,CUST04332,2020-03-23,Size Issue,694.0,Refunded,12,Beauty & Health
RET002543,ORD0013755,PROD0476,CUST04332,2020-03-23,Better Price Found,3911.0,Refunded,5,Toys & Games
RET002544,ORD0013758,PROD0672,CUST02637,2023-01-07,Better Price Found,826.0,Refunded,10,Grocery
RET002545,ORD0013758,PROD0286,CUST02637,2023-01-07,Damaged in Transit,3205.0,Refunded,13,Sports & Fitness
RET002546,ORD0013758,PROD0431,CUST02637,2023-01-07,Size Issue,988.0,Refunded,11,Toys & Games
RET002547,ORD0013758,PROD0796,CUST02637,2023-01-07,Wrong Item,2086.0,Refunded,11,Office Supplies
RET002548,ORD0013762,PROD0173,CUST02392,2024-11-24,Damaged in Transit,2346.0,Pending,7,Automotive
RET002549,ORD0013762,PROD0570,CUST02392,2024-11-24,Wrong Item,2626.0,Refunded,10,Books
RET002550,ORD0013762,PROD0275,CUST02392,2024-11-24,Better Price Found,1108.0,Refunded,14,Grocery
RET002551,ORD0013765,PROD0462,CUST00817,2023-01-19,Better Price Found,99440.0,Refunded,7,Electronics
RET002552,ORD0013767,PROD0591,CUST03093,2021-08-28,Size Issue,778.0,Refunded,8,Grocery
RET002553,ORD0013767,PROD0438,CUST03093,2021-08-28,Size Issue,1730.0,Refunded,14,Automotive
RET002554,ORD0013774,PROD0145,CUST03166,2022-04-08,Wrong Item,9572.0,Rejected,5,Sports & Fitness
RET002555,ORD0013778,PROD0156,CUST01745,2024-07-03,Wrong Item,4008.0,Rejected,11,Toys & Games
RET002556,ORD0013778,PROD0253,CUST01745,2024-07-03,Wrong Item,304.0,Refunded,8,Toys & Games
RET002557,ORD0013780,PROD0399,CUST04715,2020-09-04,Changed Mind,30844.0,Pending,10,Electronics
RET002558,ORD0013781,PROD0400,CUST00313,2023-03-31,Wrong Item,3498.0,Refunded,5,Books
RET002559,ORD0013788,PROD0479,CUST04799,2023-02-07,Wrong Item,16448.0,Refunded,3,Home & Kitchen
RET002560,ORD0013827,PROD0155,CUST02591,2022-09-10,Changed Mind,2544.0,Refunded,5,Office Supplies
RET002561,ORD0013842,PROD0221,CUST02126,2024-08-21,Changed Mind,33324.0,Refunded,13,Home & Kitchen
RET002562,ORD0013842,PROD0780,CUST02126,2024-08-21,Changed Mind,12476.0,Refunded,14,Electronics
RET002563,ORD0013842,PROD0019,CUST02126,2024-08-21,Better Price Found,9557.0,Refunded,5,Electronics
RET002564,ORD0013845,PROD0785,CUST02778,2020-10-13,Defective Product,738.0,Refunded,12,Books
RET002565,ORD0013845,PROD0253,CUST02778,2020-10-13,Changed Mind,548.0,Refunded,10,Toys & Games
RET002566,ORD0013845,PROD0530,CUST02778,2020-10-13,Damaged in Transit,38200.0,Refunded,12,Electronics
RET002567,ORD0013845,PROD0310,CUST02778,2020-10-13,Changed Mind,2115.0,Refunded,12,Sports & Fitness
RET002568,ORD0013847,PROD0071,CUST03515,2022-08-01,Changed Mind,2476.0,Refunded,14,Books
RET002569,ORD0013847,PROD0781,CUST03515,2022-08-01,Defective Product,3602.0,Pending,12,Beauty & Health
RET002570,ORD0013847,PROD0057,CUST03515,2022-08-01,Damaged in Transit,3423.0,Refunded,7,Automotive
RET002571,ORD0013857,PROD0398,CUST04742,2021-04-15,Defective Product,7648.0,Rejected,9,Toys & Games
RET002572,ORD0013857,PROD0044,CUST04742,2021-04-15,Wrong Item,2636.0,Refunded,4,Beauty & Health
RET002573,ORD0013857,PROD0404,CUST04742,2021-04-15,Defective Product,11850.0,Rejected,3,Automotive
RET002574,ORD0013857,PROD0244,CUST04742,2021-04-15,Changed Mind,2052.0,Refunded,3,Grocery
RET002575,ORD0013857,PROD0781,CUST04742,2021-04-15,Changed Mind,3202.0,Refunded,7,Beauty & Health
RET002576,ORD0013858,PROD0077,CUST00445,2022-07-27,Damaged in Transit,7520.0,Refunded,3,Automotive
RET002577,ORD0013858,PROD0695,CUST00445,2022-07-27,Damaged in Transit,1368.0,Refunded,3,Grocery
RET002578,ORD0013858,PROD0197,CUST00445,2022-07-27,Wrong Item,1414.0,Refunded,12,Beauty & Health
RET002579,ORD0013868,PROD0026,CUST04672,2020-07-02,Better Price Found,3914.0,Refunded,4,Sports & Fitness
RET002580,ORD0013868,PROD0578,CUST04672,2020-07-02,Size Issue,14490.0,Refunded,4,Fashion
RET002581,ORD0013868,PROD0149,CUST04672,2020-07-02,Defective Product,24386.0,Refunded,5,Home & Kitchen
RET002582,ORD0013872,PROD0167,CUST01012,2022-04-30,Damaged in Transit,26557.0,Rejected,10,Electronics
RET002583,ORD0013872,PROD0658,CUST01012,2022-04-30,Size Issue,1686.0,Pending,8,Books
RET002584,ORD0013872,PROD0649,CUST01012,2022-04-30,Damaged in Transit,41556.0,Refunded,14,Automotive
RET002585,ORD0013872,PROD0359,CUST01012,2022-04-30,Size Issue,4528.0,Pending,10,Office Supplies
RET002586,ORD0013872,PROD0099,CUST01012,2022-04-30,Size Issue,237.0,Refunded,13,Grocery
RET002587,ORD0013878,PROD0327,CUST03081,2024-03-18,Wrong Item,1484.0,Refunded,3,Toys & Games
RET002588,ORD0013897,PROD0459,CUST00942,2023-01-17,Damaged in Transit,83022.0,Pending,7,Home & Kitchen
RET002589,ORD0013897,PROD0424,CUST00942,2023-01-17,Size Issue,15717.0,Refunded,7,Toys & Games
RET002590,ORD0013913,PROD0769,CUST03275,2021-01-18,Defective Product,5258.0,Refunded,13,Automotive
RET002591,ORD0013920,PROD0723,CUST01057,2021-04-10,Changed Mind,6250.0,Refunded,7,Beauty & Health
RET002592,ORD0013928,PROD0116,CUST03767,2020-04-10,Better Price Found,81956.0,Refunded,4,Electronics
RET002593,ORD0013931,PROD0654,CUST00541,2020-02-09,Better Price Found,408508.0,Refunded,10,Electronics
RET002594,ORD0013931,PROD0354,CUST00541,2020-02-09,Better Price Found,401.0,Refunded,7,Fashion
RET002595,ORD0013942,PROD0674,CUST02239,2023-06-30,Damaged in Transit,809.0,Refunded,8,Grocery
RET002596,ORD0013947,PROD0646,CUST01367,2020-03-11,Defective Product,16013.0,Refunded,5,Sports & Fitness
RET002597,ORD0013947,PROD0085,CUST01367,2020-03-11,Defective Product,5896.0,Refunded,12,Sports & Fitness
RET002598,ORD0013947,PROD0249,CUST01367,2020-03-11,Wrong Item,684.0,Refunded,3,Books
RET002599,ORD0013947,PROD0231,CUST01367,2020-03-11,Better Price Found,2776.0,Pending,12,Grocery
RET002600,ORD0013957,PROD0529,CUST03784,2021-09-05,Better Price Found,768.0,Refunded,7,Books
RET002601,ORD0013957,PROD0739,CUST03784,2021-09-05,Defective Product,6401.0,Pending,12,Fashion
RET002602,ORD0013957,PROD0243,CUST03784,2021-09-05,Better Price Found,18312.0,Refunded,5,Sports & Fitness
RET002603,ORD0013995,PROD0056,CUST01009,2023-10-13,Better Price Found,2607.0,Refunded,11,Beauty & Health
RET002604,ORD0013995,PROD0604,CUST01009,2023-10-13,Changed Mind,21536.0,Refunded,3,Sports & Fitness
RET002605,ORD0014062,PROD0233,CUST04279,2024-11-23,Changed Mind,91946.0,Refunded,9,Electronics
RET002606,ORD0014082,PROD0579,CUST01378,2021-09-20,Wrong Item,898.0,Refunded,3,Grocery
RET002607,ORD0014082,PROD0406,CUST01378,2021-09-20,Wrong Item,164172.0,Refunded,13,Electronics
RET002608,ORD0014086,PROD0149,CUST01113,2021-05-05,Defective Product,26011.0,Refunded,11,Home & Kitchen
RET002609,ORD0014092,PROD0159,CUST00986,2024-03-05,Defective Product,2200.0,Refunded,8,Toys & Games
RET002610,ORD0014092,PROD0474,CUST00986,2024-03-05,Better Price Found,6362.0,Refunded,11,Automotive
RET002611,ORD0014099,PROD0665,CUST02455,2020-05-12,Size Issue,99100.0,Pending,10,Electronics
RET002612,ORD0014102,PROD0724,CUST00462,2020-07-24,Size Issue,1746.0,Refunded,4,Grocery
RET002613,ORD0014102,PROD0672,CUST00462,2020-07-24,Size Issue,392.0,Refunded,14,Grocery
RET002614,ORD0014114,PROD0589,CUST00858,2023-06-21,Wrong Item,1665.0,Refunded,13,Toys & Games
RET002615,ORD0014114,PROD0092,CUST00858,2023-06-21,Defective Product,3709.0,Refunded,3,Beauty & Health
RET002616,ORD0014125,PROD0536,CUST03479,2023-10-24,Wrong Item,584.0,Refunded,11,Grocery
RET002617,ORD0014125,PROD0336,CUST03479,2023-10-24,Better Price Found,7069.0,Refunded,14,Office Supplies
RET002618,ORD0014125,PROD0672,CUST03479,2023-10-24,Wrong Item,370.0,Refunded,10,Grocery
RET002619,ORD0014125,PROD0427,CUST03479,2023-10-24,Damaged in Transit,2101.0,Refunded,6,Sports & Fitness
RET002620,ORD0014125,PROD0355,CUST03479,2023-10-24,Changed Mind,8163.0,Refunded,9,Fashion
RET002621,ORD0014130,PROD0193,CUST04705,2023-08-01,Wrong Item,1110.0,Refunded,10,Books
RET002622,ORD0014138,PROD0722,CUST02490,2021-05-26,Better Price Found,2620.0,Refunded,10,Grocery
RET002623,ORD0014138,PROD0065,CUST02490,2021-05-26,Defective Product,898.0,Pending,10,Beauty & Health
RET002624,ORD0014145,PROD0135,CUST01711,2023-04-28,Better Price Found,9194.0,Refunded,9,Automotive
RET002625,ORD0014146,PROD0221,CUST02269,2024-03-31,Wrong Item,33324.0,Refunded,8,Home & Kitchen
RET002626,ORD0014146,PROD0639,CUST02269,2024-03-31,Damaged in Transit,3526.0,Pending,6,Toys & Games
RET002627,ORD0014153,PROD0583,CUST02468,2020-07-13,Better Price Found,37096.0,Refunded,13,Automotive
RET002628,ORD0014153,PROD0710,CUST02468,2020-07-13,Wrong Item,12787.0,Refunded,10,Sports & Fitness
RET002629,ORD0014153,PROD0329,CUST02468,2020-07-13,Damaged in Transit,1760.0,Refunded,6,Grocery
RET002630,ORD0014157,PROD0539,CUST02531,2024-02-09,Better Price Found,7926.0,Pending,6,Home & Kitchen
RET002631,ORD0014157,PROD0355,CUST02531,2024-02-09,Changed Mind,8163.0,Refunded,6,Fashion
RET002632,ORD0014171,PROD0323,CUST02762,2023-07-21,Damaged in Transit,624.0,Refunded,8,Grocery
RET002633,ORD0014177,PROD0124,CUST02311,2023-10-17,Better Price Found,5564.0,Refunded,14,Fashion
RET002634,ORD0014177,PROD0548,CUST02311,2023-10-17,Changed Mind,18836.0,Refunded,9,Automotive
RET002635,ORD0014177,PROD0275,CUST02311,2023-10-17,Wrong Item,5064.0,Refunded,13,Grocery
RET002636,ORD0014181,PROD0571,CUST01754,2024-05-18,Damaged in Transit,861.0,Refunded,6,Grocery
RET002637,ORD0014204,PROD0735,CUST02087,2020-04-03,Damaged in Transit,1822.0,Refunded,11,Office Supplies
RET002638,ORD0014204,PROD0221,CUST02087,2020-04-03,Defective Product,33324.0,Rejected,7,Home & Kitchen
RET002639,ORD0014226,PROD0494,CUST04524,2020-02-08,Damaged in Transit,38458.0,Refunded,11,Automotive
RET002640,ORD0014226,PROD0363,CUST04524,2020-02-08,Damaged in Transit,3874.0,Refunded,5,Fashion
RET002641,ORD0014226,PROD0058,CUST04524,2020-02-08,Wrong Item,18068.0,Refunded,6,Home & Kitchen
RET002642,ORD0014226,PROD0638,CUST04524,2020-02-08,Better Price Found,75491.0,Pending,4,Electronics
RET002643,ORD0014226,PROD0508,CUST04524,2020-02-08,Size Issue,55732.0,Refunded,11,Automotive
RET002644,ORD0014227,PROD0319,CUST03224,2022-03-19,Defective Product,2342.0,Refunded,12,Beauty & Health
RET002645,ORD0014227,PROD0646,CUST03224,2022-03-19,Defective Product,16013.0,Refunded,5,Sports & Fitness
RET002646,ORD0014227,PROD0124,CUST03224,2022-03-19,Damaged in Transit,9540.0,Refunded,6,Fashion
RET002647,ORD0014227,PROD0329,CUST03224,2022-03-19,Damaged in Transit,3344.0,Refunded,5,Grocery
RET002648,ORD0014227,PROD0105,CUST03224,2022-03-19,Changed Mind,422.0,Refunded,10,Beauty & Health
RET002649,ORD0014250,PROD0493,CUST01474,2024-07-23,Damaged in Transit,12130.0,Pending,7,Automotive
RET002650,ORD0014271,PROD0528,CUST02416,2020-10-06,Defective Product,14736.0,Refunded,10,Home & Kitchen
RET002651,ORD0014272,PROD0198,CUST00988,2021-01-31,Defective Product,6705.0,Refunded,14,Toys & Games
RET002652,ORD0014276,PROD0054,CUST01319,2023-03-26,Wrong Item,1782.0,Refunded,5,Office Supplies
RET002653,ORD0014276,PROD0760,CUST01319,2023-03-26,Changed Mind,27312.0,Refunded,12,Fashion
RET002654,ORD0014281,PROD0405,CUST03359,2024-10-14,Better Price Found,7096.0,Refunded,10,Fashion
RET002655,ORD0014297,PROD0633,CUST02973,2021-11-06,Damaged in Transit,5538.0,Refunded,14,Toys & Games
RET002656,ORD0014297,PROD0783,CUST02973,2021-11-06,Damaged in Transit,113666.0,Refunded,9,Electronics
RET002657,ORD0014303,PROD0653,CUST02865,2020-11-20,Wrong Item,3851.0,Refunded,14,Sports & Fitness
RET002658,ORD0014304,PROD0680,CUST01744,2020-09-06,Defective Product,24768.0,Refunded,10,Office Supplies
RET002659,ORD0014317,PROD0510,CUST04857,2024-07-19,Size Issue,55092.0,Refunded,11,Electronics
RET002660,ORD0014322,PROD0033,CUST00481,2021-09-23,Size Issue,73653.0,Refunded,8,Electronics
RET002661,ORD0014322,PROD0440,CUST00481,2021-09-23,Damaged in Transit,4722.0,Refunded,13,Automotive
RET002662,ORD0014322,PROD0465,CUST00481,2021-09-23,Better Price Found,573.0,Refunded,4,Grocery
RET002663,ORD0014322,PROD0063,CUST00481,2021-09-23,Better Price Found,2440.0,Refunded,10,Beauty & Health
RET002664,ORD0014322,PROD0407,CUST00481,2021-09-23,Changed Mind,5200.0,Refunded,6,Books
RET002665,ORD0014326,PROD0724,CUST01963,2023-02-27,Defective Product,873.0,Pending,9,Grocery
